,Z_Rejon,POI,Czas_PrT,Czas_PuT
98,4.0,2.0,70.73335686743573,426.9088284493107
99,4.0,3.0,240.36238445452298,446.36395598238147
100,4.0,4.0,169.0002664203652,530.6956454821488
101,4.0,5.0,125.21001439011557,399.6775079101673
102,4.0,6.0,390.60698613996726,983.1077334029769
103,4.0,7.0,415.44470264165636,999999.0
104,4.0,8.0,126.91200108611572,452.9781076312614
105,4.0,9.0,62.90827476112697,264.8167984297124
106,4.0,10.0,64.49696141509868,444.93230997544657
107,4.0,11.0,92.64818359821476,278.08375850983566
108,4.0,12.0,79.19322713808933,250.10657304798886
109,4.0,13.0,79.79717157895325,87.83511258384772
110,4.0,14.0,131.2692803916692,297.355224668189
111,4.0,15.0,85.55850630046601,278.1043407448831
112,4.0,16.0,227.40785190036115,289.8872826656265
113,4.0,17.0,58.00446495834527,194.583104734116
114,4.0,18.0,70.40710032479056,318.0601937974815
115,4.0,19.0,66.13978966816526,168.98765641854195
116,4.0,20.0,85.28630359980664,598.1235091460997
117,4.0,21.0,113.85252049613904,337.7429866248641
118,4.0,22.0,94.26964281921418,300.2323323281669
119,4.0,23.0,113.84923998488982,522.1261265868009
120,4.0,24.0,173.5754879934174,598.9463330659227
121,4.0,25.0,102.79045019988442,724.3180912933998
122,4.0,26.0,87.2657730947975,482.7669448814138
123,4.0,27.0,51.86623507373298,347.93571383806625
124,4.0,28.0,122.86929490256665,200.27605790046863
125,4.0,29.0,75.7947038910874,999999.0
126,4.0,30.0,107.43333950239585,286.25013889757884
127,4.0,31.0,78.73427890934578,413.54576529054395
