,POI,Do_Rejon,Czas_PrT,Czas_PuT
61,28.0,2.0,121.61053897877952,200.19805790046863
62,29.0,2.0,76.6930872933284,999999.0
63,30.0,2.0,107.72803402286941,286.73113889757883
64,31.0,2.0,79.02897342981933,414.027765290544
65,32.0,2.0,159.30416752599928,270.64223092323596
66,1.0,3.0,193.36548428537313,438.71163104991757
67,2.0,3.0,70.15149391399464,426.2968284493107
68,3.0,3.0,241.04495261539526,445.8699559823815
69,4.0,3.0,168.69285504234333,530.0836454821488
70,5.0,3.0,124.71691502517945,400.80850791016735
71,6.0,3.0,390.4249912128249,981.3157334029769
72,7.0,3.0,415.1372912636345,999999.0
